Time,NepseIndex,Gain,Loss,AverageGain,AverageLoss,RS,RelativeStrengthIndex,12-Day EMA,26-Day EMA,MACD,TrueRange,AverageTrueRange,
7/20/1997,173.26,0,0,0.048461538,0.220833333,0,17.99571531,172.4266667,171.0592308,1.367435897,0.01,0.252307692,
7/21/1997,173.25,0,0.01,0.048461538,0.220833333,0,17.99571531,172.4266667,171.0592308,1.367435897,0.01,0.252307692,
7/22/1997,173.03,0,0.22,0.048461538,0.220833333,0,17.99571531,172.4266667,171.0592308,1.367435897,0.22,0.252307692,
7/23/1997,173.03,0,0,0.048461538,0.220833333,0,17.99571531,172.4266667,171.0592308,1.367435897,0,0.252307692,
7/24/1997,172.66,0,0.37,0.048461538,0.220833333,0,17.99571531,172.4266667,171.0592308,1.367435897,0.37,0.252307692,
7/27/1997,173.15,0.49,0,0.048461538,0.220833333,0,17.99571531,172.4266667,171.0592308,1.367435897,0.49,0.252307692,
7/29/1997,172.88,0,0.27,0.048461538,0.220833333,0,17.99571531,172.4266667,171.0592308,1.367435897,0.27,0.252307692,
7/30/1997,172.12,0,0.76,0.048461538,0.220833333,0,17.99571531,172.4266667,171.0592308,1.367435897,0.76,0.252307692,
7/31/1997,171.7,0,0.42,0.048461538,0.220833333,0,17.99571531,172.4266667,171.0592308,1.367435897,0.42,0.252307692,
8/3/1997,171.52,0,0.18,0.048461538,0.220833333,0,17.99571531,172.4266667,171.0592308,1.367435897,0.18,0.252307692,
8/4/1997,171.36,0,0.16,0.048461538,0.220833333,0,17.99571531,172.4266667,171.0592308,1.367435897,0.16,0.252307692,
8/5/1997,171.16,0,0.2,0.048461538,0.220833333,0,17.99571531,172.4266667,171.0592308,1.367435897,0.2,0.252307692,
8/6/1997,171.1,0,0.06,0.048461538,0.220833333,0,17.99571531,172.2226253,171.0592308,1.163394564,0.06,0.252307692,
8/7/1997,171.24,0.14,0,0.048461538,0.220833333,0.219448476,17.99571531,172.0714976,171.0592308,1.012266788,0.14,0.252307692,
8/10/1997,170.39,0,0.85,0.045,0.26577381,0.169316909,14.47998468,171.8128832,171.0592308,0.753652464,0.85,0.295,
8/11/1997,169.38,0,1.01,0.041785714,0.318932823,0.13101729,11.58402188,171.4387058,171.0592308,0.379475022,1.01,0.346071429,
8/12/1997,169.28,0,0.1,0.03880102,0.303294764,0.127931718,11.34215098,171.1066968,171.0592308,0.047466072,0.1,0.328494898,
8/13/1997,169.28,0,0,0.036029519,0.281630853,0.127931718,11.34215098,170.8257509,171.0592308,-0.233479903,0,0.305030977,
8/14/1997,169.52,0.24,0,0.050598839,0.261514363,0.193483977,16.21169456,170.6249264,171.0592308,-0.434304386,0.24,0.300385907,
8/17/1997,169.57,0.05,0,0.050556065,0.242834766,0.208191215,17.23164446,170.4626787,171.0592308,-0.596552064,0.05,0.282501199,
8/20/1997,169.76,0.19,0,0.060516346,0.225489425,0.268377756,21.15913453,170.3546067,171.0592308,-0.704624049,0.19,0.275893971,
8/21/1997,169.57,0,0.19,0.05619375,0.222954466,0.252041373,20.13043484,170.2339342,171.0592308,-0.825296562,0.19,0.269758687,
8/24/1997,169.91,0.34,0,0.076465625,0.207029147,0.369347146,26.97249907,170.1841131,171.0592308,-0.875117643,0.34,0.274775924,
8/26/1997,169.57,0,0.34,0.071003794,0.216527065,0.327921104,24.69432132,170.0896625,171.0592308,-0.969568242,0.34,0.279434786,
8/27/1997,169.87,0.3,0,0.087360666,0.201060846,0.43449865,30.28923378,170.0558784,171.0592308,-1.003352339,0.3,0.28090373,
8/28/1997,169.98,0.11,0,0.088977762,0.186699357,0.476583116,32.27607785,170.0442083,171.0592308,-1.015022441,0.11,0.268696321,
8/31/1997,169.64,0,0.34,0.082622207,0.197649403,0.418024066,29.47933506,169.9820411,170.9540658,-0.972024682,0.34,0.273789441,
9/1/1997,170.13,0.49,0,0.111720621,0.183531589,0.608726932,37.8390465,170.0047972,170.8930025,-0.888205328,0.49,0.289233052,
9/2/1997,170.2,0.07,0,0.108740577,0.17042219,0.638065834,38.95239256,170.0348194,170.841651,-0.806831647,0.07,0.273573548,
9/3/1997,168.74,0,1.46,0.100973393,0.26253489,0.384609422,27.77746678,169.8356761,170.6859187,-0.850242526,1.46,0.358318295,
9/4/1997,168.63,0,0.11,0.093761007,0.251639541,0.372600454,27.14558728,169.6502432,170.5335751,-0.883331943,0.11,0.340581274,
9/7/1997,168.49,0,0.14,0.087063793,0.243665288,0.357308968,26.32480711,169.4717978,170.3821462,-0.910348426,0.14,0.32625404,
9/8/1997,168.84,0.35,0,0.10584495,0.226260625,0.467801016,31.87087427,169.3746273,170.2678732,-0.893245888,0.35,0.32795018,
9/9/1997,169.18,0.34,0,0.122570311,0.210099151,0.583392698,36.8444732,169.3446936,170.1872618,-0.842568161,0.34,0.328810881,
9/10/1997,169.17,0,0.01,0.113815289,0.195806355,0.581264529,36.75947436,169.3178257,170.1118827,-0.794056939,0.01,0.306038676,
9/11/1997,169.99,0.82,0,0.164257054,0.181820187,0.903403834,47.46254147,169.4212061,170.1028511,-0.68164503,0.82,0.342750199,
9/14/1997,170.1,0.11,0,0.16038155,0.168833031,0.949941782,48.71641764,169.5256046,170.1026399,-0.577035261,0.11,0.326125185,
9/16/1997,170.45,0.35,0,0.173925725,0.156773528,1.10940748,52.59332255,169.6677766,170.1283793,-0.460602636,0.35,0.327830529,
9/17/1997,170.6,0.15,0,0.172216745,0.145575419,1.183007032,54.19162718,169.8111526,170.1633264,-0.352173778,0.15,0.315128348,
9/18/1997,169.67,0,0.93,0.159915549,0.201605746,0.793209278,44.23406056,169.7894433,170.1267709,-0.337327562,0.93,0.359047752,
9/21/1997,170.31,0.64,0,0.194207295,0.187205336,1.037402562,50.91789817,169.8695049,170.1403482,-0.270843222,0.64,0.379115769,
9/22/1997,170.06,0,0.25,0.180335345,0.191690669,0.940762252,48.47385355,169.8988031,170.1343944,-0.235591282,0.25,0.369893214,
9/23/1997,170.43,0.37,0,0.193882821,0.177998478,1.089238641,52.13567372,169.9805012,170.1562987,-0.175797573,0.37,0.369900842,
9/24/1997,169.96,0,0.47,0.180034048,0.19885573,0.905350064,47.51620613,169.9773481,170.141753,-0.164404916,0.47,0.377050782,
9/25/1997,169.97,0.01,0,0.167888759,0.184651749,0.90921835,47.62254405,169.9762179,170.1290261,-0.152808154,0.01,0.350832869,
9/28/1997,170.71,0.74,0,0.208753847,0.171462339,1.217490961,54.90398754,170.0890736,170.1720763,-0.08300264,0.74,0.378630521,
9/29/1997,170.64,0,0.07,0.193842858,0.164215029,1.180420938,54.13729604,170.1738061,170.2067494,-0.032943313,0.07,0.356585484,
9/30/1997,171.23,0.59,0,0.222139797,0.152485384,1.456794031,59.29654716,170.3362487,170.2825723,0.05367644,0.59,0.373257949,
10/1/1997,170.2,0,1.03,0.206272669,0.215164999,0.958672039,48.9450005,170.3152937,170.2764537,0.038839993,1.03,0.420168096,
10/5/1997,169.8,0,0.4,0.191538907,0.228367499,0.838731024,45.61466648,170.2360415,170.2411485,-0.005106956,0.4,0.418727518,
10/6/1997,169.7,0,0.1,0.177857556,0.219198392,0.811399912,44.79407924,170.1535983,170.2010494,-0.047451039,0.1,0.395961266,
10/7/1997,169.68,0,0.02,0.165153445,0.204969936,0.805744728,44.62118678,170.0807589,170.1624396,-0.081680703,0.02,0.36910689,
10/16/1997,169.43,0,0.25,0.15335677,0.208186369,0.73663214,42.4172813,169.9806722,170.1081658,-0.127493647,0.25,0.360599255,
10/19/1997,169.51,0.08,0,0.148117001,0.193315914,0.766191453,43.38099655,169.9082828,170.0638417,-0.155558941,0.08,0.340556451,
10/20/1997,169.55,0.04,0,0.140394358,0.179507634,0.782108007,43.88667824,169.8531789,170.0257661,-0.172587162,0.04,0.319088133,
10/21/1997,169.29,0,0.26,0.13036619,0.185257089,0.703704189,41.30436456,169.766562,169.9712458,-0.204683812,0.26,0.314867552,
10/22/1997,170.33,1.04,0,0.195340033,0.17202444,1.135536517,53.17335986,169.8532188,169.9978295,-0.144610732,1.04,0.366662727,
10/23/1997,171.04,0.71,0,0.232101459,0.15973698,1.453022711,59.23396895,170.0357457,170.0750543,-0.039308612,0.71,0.391186818,
10/26/1997,170.61,0,0.43,0.215522784,0.179041481,1.20375894,54.62298613,170.124066,170.1146938,0.009372223,0.43,0.393959188,
10/27/1997,172.96,2.35,0,0.367985442,0.166252804,2.213408936,68.88040023,170.5602327,170.325531,0.23470168,2.35,0.533676389,
10/28/1997,172,0,0.96,0.341700768,0.222949032,1.53264073,60.51552089,170.7816689,170.4496091,0.332059742,0.96,0.564128076,
10/29/1997,173.43,1.43,0,0.419436427,0.207024101,2.026027038,66.95336865,171.1889822,170.6704561,0.518526105,1.43,0.62597607,
11/3/1997,173.44,0.01,0,0.390190968,0.192236666,2.029742697,66.99389684,171.5351887,170.8756793,0.659509439,0.01,0.581977779,
11/4/1997,172.68,0,0.76,0.362320185,0.232791189,1.556417085,60.88275243,171.7112607,171.0093795,0.701881246,0.76,0.594693652,
11/5/1997,173.03,0.35,0,0.361440171,0.216163247,1.672070418,62.57583658,171.9140828,171.1591075,0.754975367,0.35,0.577215534,
11/6/1997,172.07,0,0.96,0.335623016,0.269294444,1.246305016,55.48244816,171.9380629,171.2266046,0.711458292,0.96,0.604557282,
11/9/1997,173.02,0.95,0,0.379507087,0.250059127,1.517669408,60.28072642,172.1044648,171.3594952,0.744969621,0.95,0.629231762,
11/10/1997,172.46,0,0.56,0.352399438,0.27219776,1.294644883,56.42027193,172.1591461,171.4410426,0.718103526,0.56,0.624286636,
11/11/1997,172.08,0,0.38,0.327228049,0.27989792,1.169097822,53.89788373,172.1469734,171.4883893,0.658584109,0.38,0.60683759,
11/12/1997,171.96,0,0.12,0.303854617,0.26847664,1.131773016,53.0906906,172.1182169,171.5233357,0.594881243,0.12,0.572063477,
11/13/1997,172.02,0.06,0,0.28643643,0.249299737,1.148964026,53.46594974,172.1031112,171.5601385,0.542972653,0.06,0.535487514,
11/16/1997,172.02,0,0,0.265976685,0.231492613,1.148964026,53.46594974,172.0903287,171.5942143,0.49611442,0,0.497238406,
11/17/1997,172.8,0.78,0,0.302692636,0.214957427,1.408151562,58.47437447,172.1994761,171.683563,0.515913146,0.78,0.517435663,
11/18/1997,172.68,0,0.12,0.281071734,0.208174753,1.35017205,57.44992373,172.2733807,171.757399,0.515981735,0.12,0.489047401,
11/19/1997,172.35,0,0.33,0.260995181,0.216876557,1.203427356,54.61615754,172.2851647,171.8013107,0.483854047,0.33,0.477686872,
11/20/1997,173.01,0.66,0,0.289495525,0.201385374,1.437520112,58.97469747,172.3966444,171.8908746,0.505769832,0.66,0.490709239,
11/23/1997,173.28,0.27,0,0.288102988,0.187000704,1.540651885,60.64002291,172.5325045,171.9938088,0.538695729,0.27,0.474944293,
11/24/1997,173.1,0,0.18,0.267524203,0.186500654,1.434441097,58.92280979,172.6197853,172.0757775,0.544007767,0.18,0.453876844,
11/25/1997,173.28,0.18,0,0.261272474,0.173179179,1.508682949,60.13844633,172.7213263,172.1650104,0.556315903,0.18,0.434314212,
11/26/1997,172.39,0,0.89,0.242610155,0.224380666,1.08124358,51.95180373,172.6703683,172.1816821,0.488686186,0.89,0.466863197,
11/27/1997,172.14,0,0.25,0.225280858,0.226210619,0.995889845,49.89703453,172.5887977,172.1785935,0.410204183,0.25,0.451372968,
11/30/1997,171.64,0,0.5,0.209189368,0.245767003,0.851169464,45.98009422,172.4428726,172.1386837,0.304188878,0.5,0.454846328,
12/1/1997,171.77,0.13,0,0.203532985,0.228212217,0.891858408,47.14192164,172.3393848,172.1113643,0.228020536,0.13,0.431643019,
12/2/1997,171.19,0,0.58,0.188994914,0.253339916,0.746013172,42.72666348,172.1626094,172.0430912,0.119518246,0.58,0.442239946,
12/3/1997,170.08,0,1.11,0.175495278,0.314529922,0.557960516,35.81352097,171.8423041,171.8976261,-0.055322026,1.11,0.489937093,
12/4/1997,170.22,0.14,0,0.172959901,0.292063499,0.592199646,37.1938059,171.5927937,171.773314,-0.1805203,0.14,0.464941586,
12/7/1997,170.68,0.46,0,0.193462765,0.27120182,0.713353489,41.63492786,171.452406,171.6922994,-0.239893405,0.46,0.464588616,
12/8/1997,170.54,0,0.14,0.179643996,0.261830262,0.686108606,40.6918394,171.312078,171.6069141,-0.294836065,0.14,0.441403714,
12/9/1997,170.24,0,0.3,0.166812282,0.264556672,0.630535155,38.67044222,171.1471924,171.5056257,-0.358433329,0.3,0.431303449,
12/10/1997,171.14,0.9,0,0.219182833,0.245659766,0.892221125,47.15205391,171.1460862,171.4785329,-0.332446654,0.9,0.464781774,
12/11/1997,171.19,0.05,0,0.207098345,0.22811264,0.90787755,47.58573475,171.1528401,171.4571526,-0.304312427,0.05,0.435154505,
12/14/1997,170.56,0,0.63,0.192305606,0.25681888,0.748798554,42.81788501,171.0616613,171.3906736,-0.329012236,0.63,0.44907204,
12/15/1997,170.16,0,0.4,0.178569491,0.267046103,0.668684131,40.07254091,170.9229858,171.2994807,-0.376494838,0.4,0.445566894,
12/16/1997,170.11,0,0.05,0.165814528,0.25154281,0.659190091,39.7296304,170.7979486,171.2113401,-0.41339154,0.05,0.417312116,
12/17/1997,170.9,0.79,0,0.210399204,0.233575466,0.900776128,47.38991167,170.8136441,171.1882698,-0.374625731,0.79,0.443932679,
12/18/1997,171.7,0.8,0,0.252513547,0.216891505,1.164238993,53.79438208,170.9499656,171.226189,-0.276223399,0.8,0.469366059,
12/21/1997,170.83,0,0.87,0.234476865,0.263542111,0.889713085,47.08191376,170.9315149,171.1968314,-0.265316507,0.87,0.497982769,
12/22/1997,170.57,0,0.26,0.217728517,0.263289103,0.826956052,45.26414585,170.8759139,171.1503832,-0.274469294,0.26,0.480984,
12/23/1997,170.52,0,0.05,0.202176481,0.248054167,0.815049723,44.90509063,170.8211744,171.1036718,-0.28249746,0.05,0.450199429,
12/24/1997,170.94,0.42,0,0.217735303,0.230336013,0.945294228,48.59389467,170.8394498,171.0915437,-0.252093995,0.42,0.448042327,
12/25/1997,170.74,0,0.2,0.202182782,0.228169155,0.886109176,46.98079981,170.8241544,171.0654944,-0.241339975,0.2,0.430325018,
12/28/1997,170.83,0.09,0,0.194169726,0.211871358,0.916451038,47.82021663,170.8250534,171.0480442,-0.222990787,0.09,0.406016088,
12/30/1997,170.7,0,0.13,0.18030046,0.206023404,0.875145525,46.67080571,170.8058202,171.0222541,-0.216433928,0.13,0.386300653,
12/31/1997,170.93,0.23,0,0.183850427,0.191307446,0.961020757,49.00614915,170.8249191,171.0154181,-0.190499046,0.23,0.375136321,
1/4/1998,170.21,0,0.72,0.170718254,0.2290712,0.745262841,42.70204028,170.7303445,170.9557366,-0.225392116,0.72,0.399769441,
1/5/1998,170.23,0.02,0,0.159952664,0.212708972,0.751978926,42.92168786,170.6533915,170.9019595,-0.248568018,0.02,0.372643052,
1/6/1998,170.39,0.16,0,0.159956045,0.197515474,0.809840577,44.74651455,170.6128819,170.8640233,-0.251141433,0.16,0.357454263,
1/7/1998,170.32,0,0.07,0.148530613,0.188407225,0.788348817,44.08249719,170.5678367,170.8237112,-0.255874541,0.07,0.336921815,
1/8/1998,170.69,0.37,0,0.164349855,0.174949567,0.939412761,48.43800039,170.5866254,170.8138032,-0.22717782,0.37,0.339284543,
1/12/1998,170.73,0.04,0,0.155467723,0.162453169,0.957000247,48.9013861,170.6086764,170.8075934,-0.198916988,0.04,0.317907075,
1/13/1998,170.6,0,0.13,0.144362885,0.160135085,0.901506906,47.41013052,170.607342,170.7922107,-0.184868749,0.13,0.304485141,
2/15/1998,176.6,6,0,0.562622679,0.148696865,3.783688911,79.09563062,171.5290128,171.2225679,0.30644487,6,0.711307631,
2/16/1998,176.62,0.02,0,0.523863916,0.13807566,3.794035205,79.14074559,172.3120066,171.6225176,0.689488987,0.02,0.661928515,
2/17/1998,176.11,0,0.51,0.486445065,0.164641685,2.954568075,74.71278833,172.896138,171.9550401,0.941097926,0.51,0.651076478,
2/18/1998,176.12,0.01,0,0.452413275,0.152881564,2.959240226,74.74262881,173.391968,172.2636636,1.128304371,0.01,0.605285301,
2/22/1998,176.5,0.38,0,0.447240898,0.141961453,3.15043901,75.90616324,173.8699833,172.5775761,1.29240717,0.38,0.589193494,
2/23/1998,176.57,0.07,0,0.42029512,0.131821349,3.188369133,76.12435848,174.2852459,172.8734147,1.411831129,0.07,0.552108244,
2/26/1998,178.68,2.11,0,0.540988325,0.122405538,4.419639286,81.54858751,174.9611591,173.3036827,1.657476347,2.11,0.663386227,
3/1/1998,177.58,0,1.1,0.502346302,0.192233714,2.613206038,72.32374823,175.3639368,173.6205578,1.743378973,1.1,0.694572925,
3/2/1998,177.86,0.28,0,0.486464423,0.178502734,2.725249139,73.15615781,175.7478313,173.9347005,1.813130829,0.28,0.664960573,
3/3/1998,178.04,0.18,0,0.464574108,0.165752539,2.80281744,73.70370743,176.1003669,174.2389032,1.861463679,0.18,0.630320532,
3/4/1998,178.56,0.52,0,0.4685331,0.153913072,3.044141044,75.27287033,176.4786584,174.5590965,1.919561982,0.52,0.622440494,
3/5/1998,179.42,0.86,0,0.496495021,0.142919281,3.473954089,77.6484072,176.9310368,174.9192894,2.011747362,0.86,0.63940903,
3/8/1998,180.31,0.89,0,0.52460252,0.132710761,3.952976498,79.81012023,177.4507213,175.3187411,2.131980252,0.89,0.657308385,
3/9/1998,180.29,0,0.02,0.487130911,0.124659992,3.907676405,79.62375843,177.8874024,175.6871113,2.200291027,0.02,0.611786358,
3/10/1998,180.22,0,0.07,0.452335846,0.120755707,3.745875506,78.92907223,178.2461559,176.0229984,2.223157492,0.07,0.573087332,
3/11/1998,180.36,0.14,0,0.430026143,0.1121303,3.835057467,79.31772255,178.5712651,176.3443702,2.226894898,0.14,0.542152523,
3/15/1998,180.84,0.48,0,0.433595704,0.104120993,4.164344707,80.63645909,178.9201965,176.6774964,2.242700156,0.48,0.537713057,
3/16/1998,169.71,0,11.13,0.402624582,0.891683779,0.451532922,31.10731526,177.5036683,176.1612049,1.342463411,11.13,1.294304981,
3/17/1998,168.91,0,0.8,0.373865684,0.885134937,0.422382699,29.69543282,176.1819621,175.6238906,0.558071508,0.8,1.258997483,
3/18/1998,169.49,0.58,0,0.388589563,0.821911013,0.472787877,32.10155954,175.1527384,175.1693693,-0.016630973,0.58,1.210497662,
3/19/1998,170.23,0.74,0,0.413690309,0.763203084,0.54204486,35.15104354,174.3956212,174.8033621,-0.407740864,0.74,1.176890687,
3/22/1998,165.87,0,4.36,0.384141001,1.020117149,0.376565575,27.35544038,173.0843807,174.1413999,-1.057019275,4.36,1.404255638,
3/23/1998,166.06,0.19,0,0.370273787,0.947251639,0.390892738,28.10372988,172.0040309,173.5425682,-1.538537285,0.19,1.317523092,
3/24/1998,166.34,0.28,0,0.363825659,0.879590807,0.413630584,29.26016093,171.132903,173.0088579,-1.875954935,0.28,1.2434143,
3/25/1998,166.62,0.28,0,0.357838112,0.816762892,0.438117494,30.46465231,170.4388185,172.5354435,-2.09662504,0.28,1.174598993,
3/26/1998,167.4,0.78,0,0.387992533,0.758422686,0.511578226,33.84397959,169.9714482,172.1549072,-2.183458957,0.78,1.14641335,
3/29/1998,167.83,0.43,0,0.390993066,0.704249637,0.555191008,35.69921671,169.6420935,171.8344315,-2.19233807,0.43,1.095240968,
3/30/1998,167.06,0,0.77,0.36306499,0.708946091,0.512119319,33.86765269,169.2449675,171.4806462,-2.235678668,0.77,1.07200947,
3/31/1998,166.62,0,0.44,0.337131776,0.689735656,0.488784034,32.83109052,168.8412475,171.1204723,-2.279224788,0.44,1.026865937,
4/1/1998,166.37,0,0.25,0.313050935,0.658325967,0.475525729,32.22754572,168.4611696,170.7684623,-2.307292656,0.25,0.971375513,
4/2/1998,165.87,0,0.5,0.290690154,0.647016969,0.449277481,31.00010087,168.0626477,170.4054862,-2.342838489,0.5,0.937705833,
4/6/1998,166.47,0.6,0,0.312783714,0.600801471,0.520610767,34.23695123,167.8176985,170.1138667,-2.296168182,0.6,0.913583988,
4/7/1998,166.64,0.17,0,0.302584878,0.55788708,0.542376564,35.16498996,167.6365685,169.8564532,-2.219884691,0.17,0.860470846,
4/8/1998,166.06,0,0.58,0.280971672,0.559466575,0.50221351,33.43156659,167.3940923,169.575136,-2.181043744,0.58,0.840437214,
4/9/1998,165.82,0,0.24,0.260902267,0.536647534,0.486170625,32.71297502,167.1519969,169.2968804,-2.144883555,0.24,0.797548842,
4/12/1998,159.38,0,6.44,0.242266391,0.958315567,0.252804399,20.17907976,165.9566637,168.5620396,-2.605375834,6.44,1.200581067,
4/13/1998,158.86,0,0.52,0.224961649,0.927007312,0.242675161,19.52844706,164.8651969,167.8431184,-2.977921585,0.52,1.151968134,
5/14/1998,157.97,0,0.89,0.208892959,0.924363933,0.225985623,18.43297498,163.8047156,167.1115204,-3.306804785,0.89,1.133256124,
5/17/1998,158.01,0.04,0,0.196829177,0.858337937,0.229314315,18.65383918,162.9134883,166.4370977,-3.523609383,0.04,1.055166401,
5/18/1998,157.69,0,0.32,0.18276995,0.819885228,0.222921384,18.22859482,162.1101158,165.7889378,-3.678821947,0.32,1.002654515,
5/19/1998,157.57,0,0.12,0.169714953,0.769893426,0.220439541,18.06230735,161.411846,165.1799145,-3.768068472,0.12,0.939607764,
5/20/1998,157.29,0,0.28,0.157592457,0.734901038,0.214440378,17.65754681,160.7779061,164.5952718,-3.817365725,0.28,0.892492924,
5/21/1998,157.57,0.28,0,0.166335853,0.682408107,0.243748354,19.59788352,160.2845301,164.0746992,-3.79016904,0.28,0.848743429,
5/24/1998,157.68,0.11,0,0.162311863,0.633664671,0.256147882,20.39153872,159.8839534,163.600852,-3.716898566,0.11,0.795976042,
5/25/1998,156.84,0,0.84,0.150718159,0.648402908,0.232445223,18.86049121,159.4157934,163.0998728,-3.684079469,0.84,0.79912061,
5/26/1998,157.05,0.21,0,0.154952576,0.602088415,0.257358507,20.46818834,159.0519343,162.6515773,-3.599642911,0.21,0.757040566,
5/27/1998,157.56,0.51,0,0.180313106,0.5590821,0.322516329,24.38656685,158.8224748,162.2742914,-3.451816539,0.51,0.739394812,
5/28/1998,156.86,0,0.7,0.167433599,0.569147664,0.294183055,22.73117809,158.5206462,161.8730924,-3.352446179,0.7,0.736580897,
6/1/1998,156.86,0,0,0.155474056,0.528494259,0.294183055,22.73117809,158.2652388,161.5016222,-3.23638342,0,0.683967975,
6/2/1998,156.43,0,0.43,0.144368766,0.521458955,0.276855474,21.68260069,157.9829791,161.125815,-3.142835943,0.43,0.665827406,
6/3/1998,156.91,0.48,0,0.168342426,0.484211887,0.347662728,25.79745815,157.8179549,160.8134231,-2.995468234,0.48,0.65255402,
6/4/1998,156.77,0,0.14,0.156317967,0.459625324,0.340098682,25.37862968,157.6567794,160.5138055,-2.857026044,0.14,0.615943018,
6/7/1998,156.78,0.01,0,0.145866683,0.426794943,0.341772286,25.47170555,157.5219308,160.2371305,-2.715199736,0.01,0.572661374,
6/8/1998,158.05,1.27,0,0.22616192,0.39630959,0.570669814,36.33289499,157.6031478,160.0750641,-2.471916317,1.27,0.622471276,
6/9/1998,158.32,0.27,0,0.229293212,0.368001762,0.623076396,38.38860557,157.7133997,159.9450139,-2.231614199,0.27,0.597294756,
6/10/1998,159.56,1.24,0,0.301486554,0.341715922,0.882272479,46.87272904,157.9974068,159.9164844,-1.919077541,1.24,0.643202274,
6/11/1998,160.16,0.6,0,0.322808943,0.317307642,1.017337435,50.42971084,158.3300136,159.9345289,-1.604515218,0.6,0.640116397,
6/14/1998,159.95,0,0.21,0.299751161,0.30964281,0.968054645,49.18840276,158.5791675,159.9356753,-1.356507728,0.21,0.609393797,
6/15/1998,160.23,0.28,0,0.298340364,0.287525467,1.037613701,50.92298411,158.8330656,159.9574847,-1.124419159,0.28,0.585865669,
6/16/1998,160.38,0.15,0,0.287744624,0.266987933,1.077743926,51.87087362,159.0709841,159.9887931,-0.917809025,0.15,0.554732407,
6/17/1998,161.13,0.75,0,0.320762865,0.247917367,1.29382975,56.40478549,159.3876607,160.0733565,-0.685695809,0.75,0.568680092,
6/18/1998,160.72,0,0.41,0.297851232,0.259494698,1.147812399,53.44099883,159.5925745,160.1212728,-0.52869831,0.41,0.5573458,
6/21/1998,161.02,0.3,0,0.298004715,0.240959362,1.236742629,55.2921294,159.8121126,160.1878685,-0.375755954,0.3,0.538963957,
6/22/1998,161.34,0.32,0,0.299575807,0.223747979,1.33889838,57.24482908,160.0471016,160.2732415,-0.226139809,0.32,0.523323674,
6/23/1998,163.01,1.67,0,0.397463249,0.207765981,1.913033346,65.67152239,160.5027954,160.4760353,0.02676015,1.67,0.605229126,
6/24/1998,164.07,1.06,0,0.444787303,0.192925553,2.305486727,69.74726923,161.0514315,160.742348,0.309083429,1.06,0.63771276,
6/25/1998,164.68,0.61,0,0.45658821,0.179145157,2.548705295,71.82070877,161.6095053,161.0341281,0.575377258,0.61,0.635733277,
6/28/1998,165.92,1.24,0,0.512546195,0.166349074,3.081148466,75.49709332,162.2724594,161.3961712,0.87628823,1.24,0.678895186,
6/29/1998,165.65,0,0.27,0.475935752,0.173752712,2.739155824,73.25599555,162.7919251,161.7113799,1.080545258,0.27,0.649688387,
6/30/1998,165.87,0.22,0,0.457654627,0.161341804,2.836553308,73.93493796,163.2653331,162.0195336,1.24579942,0.22,0.618996359,
7/1/1998,166.03,0.16,0,0.436393582,0.149817389,2.912836652,74.44309362,163.6905388,162.3167092,1.373829639,0.16,0.586210905,
7/2/1998,166.05,0.02,0,0.406651184,0.139116147,2.923105563,74.50999001,164.053424,162.593346,1.460077917,0.02,0.545767269,
7/5/1998,165.41,0,0.64,0.37760467,0.174893565,2.159054109,68.34495499,164.2620654,162.8020601,1.460005254,0.64,0.552498178,
7/6/1998,164.33,0,1.08,0.350632908,0.239544025,1.463751428,59.41148978,164.2725137,162.9152804,1.357233256,1.08,0.59017688,
7/7/1998,163.73,0,0.6,0.325587701,0.26529088,1.227285689,55.10230209,164.1890751,162.9756512,1.21342393,0.6,0.590878531,
7/8/1998,163.44,0,0.29,0.302331436,0.267055817,1.132090809,53.09768253,164.0738673,163.0100594,1.063807931,0.29,0.569387208,
7/9/1998,162.59,0,0.85,0.280736334,0.308694688,0.909430402,47.62836084,163.8456485,162.978933,0.866715536,0.85,0.589430978,
7/13/1998,162.49,0,0.1,0.260683738,0.293787924,0.887319447,47.01479914,163.6371498,162.9427031,0.694446726,0.1,0.554471623,
7/14/1998,162.85,0.36,0,0.267777757,0.272803072,0.981578964,49.53519298,163.5160862,162.9358338,0.580252384,0.36,0.540580793,
7/15/1998,163.77,0.92,0,0.31436506,0.253317139,1.240994043,55.3769452,163.5551381,162.9976455,0.557492615,0.92,0.567682165,
7/16/1998,163.35,0,0.42,0.291910413,0.265223057,1.100622306,52.39505945,163.5235879,163.023755,0.499832905,0.42,0.557133439,
7/19/1998,164.01,0.66,0,0.318202526,0.246278553,1.292043185,56.3708046,163.5983981,163.0968357,0.501562334,0.66,0.56448105,
7/20/1998,164.04,0.03,0,0.297616632,0.228687228,1.301413438,56.54844178,163.6663164,163.1667242,0.49959224,0.03,0.526303832,
7/21/1998,162.41,0,1.63,0.276358301,0.328780997,0.84055436,45.66854303,163.473095,163.1106509,0.362444035,1.63,0.605139273,
7/22/1998,161.57,0,0.84,0.256618422,0.36529664,0.702493244,41.26261568,163.180399,162.9964887,0.183910263,0.84,0.621915039,
7/23/1998,161.52,0,0.05,0.238288535,0.342775452,0.695173863,41.00900078,162.9250296,162.8870809,0.037948716,0.05,0.581063965,
7/26/1998,160.14,0,1.38,0.221267925,0.41686292,0.530793013,34.67438175,162.496692,162.6835222,-0.186830143,1.38,0.638130824,
